rssi,rsrp,rsrq,rssnr,mPci,mEarfcn,Cell_mPci,Cell_rssi,Cell_rsrp,Cell_rsrq,epoch
-51,-77,-11,23,423,66536,423,-51,-75,-10,1688080530.763285
-51,-77,-11,23,423,66536,423,-51,-75,-10,1688080531.100281
-51,-77,-11,23,423,66536,423,-51,-75,-10,1688080531.390172
-51,-77,-11,23,423,66536,423,-51,-75,-10,1688080531.681667
-51,-77,-11,23,423,66536,423,-51,-75,-10,1688080531.971778
-51,-77,-11,23,423,66536,423,-51,-75,-10,1688080532.267425
-51,-77,-11,23,423,66536,423,-51,-75,-10,1688080532.564830
-51,-77,-11,23,423,66536,423,-51,-75,-10,1688080532.851574
-51,-77,-11,23,423,66536,423,-51,-75,-10,1688080533.136447
-51,-77,-11,23,423,66536,423,-51,-75,-10,1688080533.434902
-51,-77,-11,23,423,66536,423,-51,-75,-10,1688080533.755127
-51,-77,-11,23,423,66536,423,-51,-75,-10,1688080534.014096
-51,-77,-11,23,423,66536,423,-51,-75,-10,1688080534.290674
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080534.576465
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080534.881856
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080535.171785
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080535.449256
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080535.770374
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080536.068975
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080536.364279
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080536.657373
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080536.951376
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080537.257241
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080537.552418
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080537.854352
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080538.158267
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080538.446313
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080538.741111
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080539.036857
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080539.337570
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080539.639681
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080539.949605
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080540.225627
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080540.494894
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080540.792136
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080541.102369
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080541.395348
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080541.700360
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080542.023468
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080542.319923
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080542.633018
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080542.925583
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080543.229655
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080543.519668
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080543.829280
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080544.139267
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080544.433270
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080544.719530
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080545.027604
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080545.280089
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080545.559182
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080545.886237
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080546.178436
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080546.465207
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080546.776263
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080547.080854
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080547.371172
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080547.670064
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080547.968333
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080548.266573
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080548.562803
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080548.824057
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080549.096765
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080549.411193
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080549.710179
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080550.001584
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080550.277828
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080550.567058
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080550.875984
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080551.159946
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080551.450013
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080551.759329
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080552.056198
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080552.357415
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080552.662886
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080552.988209
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080553.288561
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080553.582981
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080553.884170
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080554.195904
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080554.496575
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080554.814082
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080555.103895
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080555.355433
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080555.662435
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080555.954765
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080556.248133
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080556.544198
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080556.841511
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080557.153134
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080557.442847
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080557.769836
-51,-76,-9,24,423,66536,423,-51,-75,-10,1688080558.068653
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080558.363538
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080558.662184
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080558.960255
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080559.276434
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080559.570275
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080559.865313
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080560.178631
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080560.445169
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080560.757833
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080561.056643
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080561.353333
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080561.670843
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080561.989402
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080562.327596
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080562.612300
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080562.892490
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080563.155439
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080563.450287
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080563.763834
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080564.063755
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080564.373759
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080564.689756
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080564.978589
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080565.266975
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080565.538955
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080565.854416
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080566.147882
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080566.450924
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080566.749972
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080567.050120
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080567.363633
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080567.654175
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080567.945495
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080568.244816
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080568.540090
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080568.831747
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080569.120400
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080569.409705
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080569.710078
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080569.985665
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080570.247592
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080570.520543
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080570.818090
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080571.149389
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080571.448438
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080571.766152
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080572.052708
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080572.361328
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080572.661137
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080572.959868
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080573.253608
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080573.533482
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080573.850010
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080574.142087
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080574.430781
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080574.732170
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080575.018040
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080575.286784
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080575.575685
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080575.868849
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080576.162791
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080576.438446
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080576.736644
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080577.023502
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080577.324042
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080577.618805
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080577.918117
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080578.199536
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080578.519296
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080578.824216
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080579.114891
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080579.414396
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080579.703059
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080580.009048
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080580.291900
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080580.572573
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080580.887268
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080581.178257
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080581.512699
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080581.814952
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080582.112582
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080582.437162
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080582.747173
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080583.044252
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080583.340827
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080583.663074
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080583.983269
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080584.295430
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080584.620291
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080584.939244
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080585.210890
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080585.474457
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080585.786185
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080586.094068
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080586.407805
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080586.704810
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080587.008960
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080587.304100
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080587.619794
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080587.935197
-51,-76,-9,24,423,66536,423,-51,-76,-8,1688080588.233585
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080588.539693
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080588.837498
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080589.137656
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080589.444716
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080589.748229
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080590.050164
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080590.316243
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080590.587127
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080590.885127
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080591.201481
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080591.502333
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080591.829269
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080592.134586
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080592.431964
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080592.746056
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080593.042615
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080593.343927
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080593.652769
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080593.946291
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080594.247499
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080594.548568
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080594.861279
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080595.147008
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080595.405456
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080595.695918
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080596.005176
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080596.337940
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080596.634583
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080596.959669
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080597.266045
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080597.594747
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080597.916351
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080598.227857
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080598.529247
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080598.863348
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080599.156357
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080599.443235
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080599.755128
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080600.051329
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080600.294831
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080600.556348
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080600.852599
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080601.142261
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080601.437096
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080601.766015
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080602.056604
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080602.369104
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080602.659267
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080602.966673
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080603.281247
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080603.564881
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080603.855162
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080604.144236
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080604.439492
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080604.755248
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080605.046232
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080605.300571
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080605.570193
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080605.856911
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080606.141211
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080606.431947
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080606.722760
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080607.010652
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080607.326297
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080607.615164
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080607.902621
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080608.190060
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080608.479676
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080608.787622
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080609.072169
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080609.365766
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080609.694609
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080609.990454
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080610.265893
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080610.535124
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080610.834495
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080611.124314
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080611.405074
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080611.690027
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080611.987730
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080612.274975
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080612.568418
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080612.852697
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080613.122754
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080613.418650
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080613.709378
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080614.007734
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080614.322715
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080614.619081
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080614.912498
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080615.213199
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080615.465166
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080615.750764
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080616.038169
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080616.326588
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080616.625212
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080616.934025
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080617.241990
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080617.551527
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080617.841016
-51,-83,-11,21,423,66536,423,-53,-83,-10,1688080618.142602
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080618.443919
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080618.741523
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080619.059003
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080619.354866
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080619.648512
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080619.931740
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080620.215659
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080620.469461
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080620.744838
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080621.037586
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080621.350313
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080621.640798
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080621.947750
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080622.242089
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080622.535953
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080622.824376
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080623.111711
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080623.409930
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080623.713390
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080624.008187
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080624.325666
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080624.615979
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080624.921012
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080625.216904
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080625.470949
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080625.744224
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080626.027743
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080626.319930
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080626.614880
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080626.896236
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080627.192871
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080627.491887
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080627.781256
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080628.093292
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080628.378274
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080628.668571
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080628.959646
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080629.247524
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080629.550909
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080629.842976
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080630.140659
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080630.405906
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080630.684872
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080630.974499
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080631.266145
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080631.570851
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080631.868041
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080632.161407
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080632.456275
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080632.735181
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080633.062204
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080633.379726
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080633.677694
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080633.966367
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080634.281537
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080634.581995
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080634.879593
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080635.157977
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080635.420837
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080635.708275
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080636.005103
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080636.304864
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080636.595585
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080636.890010
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080637.172191
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080637.462864
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080637.750250
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080638.048207
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080638.335328
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080638.626468
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080638.939484
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080639.232139
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080639.514333
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080639.806190
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080640.098067
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080640.365326
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080640.670415
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080640.965522
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080641.264676
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080641.583777
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080641.882164
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080642.172140
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080642.461898
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080642.774699
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080643.075925
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080643.376776
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080643.667716
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080643.943464
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080644.247853
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080644.563973
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080644.858534
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080645.156742
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080645.420399
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080645.717047
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080646.029733
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080646.326895
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080646.622486
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080646.908443
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080647.207450
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080647.540880
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080647.864219
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080648.187296
-51,-83,-11,21,423,66536,423,-53,-82,-10,1688080648.487691
