Time,src,dst,length,ttl,Type,RTT,Time,lat,lon,mVoiceRegState,mDataRegState,mChannelNumber,mPci,mEarfcn,mCellBandwidths,rssi,rsrp,rsrq,rssnr,lteLevel,mPci,mEarfcn,rssi,rsrp,rsrq,
1684959246,172.217.14.68,10.215.173.1,132,64,0,42.984,1684959247,40.493937,-111.865832,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-80,-7,14,5,423,975,-55,-75,-7,
1684959247,10.215.173.1,172.217.14.68,132,64,8,,1684959248,40.493937,-111.865832,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-80,-7,14,5,423,975,-55,-75,-7,
1684959247,172.217.14.68,10.215.173.1,132,64,0,40.999,1684959248,40.493938,-111.86583,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-80,-8,14,5,423,975,-51,-78,-10,
1684959248,10.215.173.1,172.217.14.68,132,64,8,,1684959249,40.493938,-111.86583,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-80,-8,14,5,423,975,-51,-78,-10,
1684959248,172.217.14.68,10.215.173.1,132,64,0,37.775,1684959249,40.493937,-111.865829,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-80,-8,14,5,423,975,-51,-78,-10,
1684959249,10.215.173.1,172.217.14.68,132,64,8,,1684959250,40.493936,-111.865828,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-79,-8,15,5,423,975,-51,-78,-10,
1684959249,172.217.14.68,10.215.173.1,132,64,0,35.819,1684959250,40.493936,-111.865826,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-79,-8,15,5,423,975,-51,-78,-10,
1684959250,10.215.173.1,172.217.14.68,132,64,8,,1684959251,40.493936,-111.865826,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-79,-8,15,5,423,975,-51,-78,-10,
1684959250,172.217.14.68,10.215.173.1,132,64,0,33.757,1684959252,40.493936,-111.865824,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-79,-8,15,5,423,975,-51,-78,-10,
1684959251,10.215.173.1,172.217.14.68,132,64,8,,1684959252,40.493936,-111.865824,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-79,-8,15,5,423,975,-51,-78,-10,
1684959251,172.217.14.68,10.215.173.1,132,64,0,43.572,1684959252,40.493936,-111.865823,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-79,-8,15,5,423,975,-51,-78,-10,
1684959252,10.215.173.1,172.217.14.68,132,64,8,,1684959253,40.493936,-111.865822,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-79,-8,15,5,423,975,-51,-78,-10,
1684959252,172.217.14.68,10.215.173.1,132,64,0,41.596,1684959253,40.493935,-111.865819,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-79,-8,15,5,423,975,-57,-79,-8,
1684959253,10.215.173.1,172.217.14.68,132,64,8,,1684959254,40.493935,-111.865819,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-79,-8,15,5,423,975,-57,-79,-8,
1684959253,172.217.14.68,10.215.173.1,132,64,0,39.712,1684959254,40.493928,-111.865806,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-79,-8,15,5,423,975,-57,-79,-8,
1684959254,10.215.173.1,172.217.14.68,132,64,8,,1684959255,40.493928,-111.865806,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-79,-8,15,5,423,975,-57,-79,-8,
1684959254,172.217.14.68,10.215.173.1,132,64,0,35.78,1684959255,40.493923,-111.865798,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-53,-75,-8,24,5,423,975,-57,-79,-8,
1684959255,10.215.173.1,172.217.14.68,132,64,8,,1684959256,40.493923,-111.865798,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-53,-75,-8,24,5,423,975,-57,-79,-8,
1684959255,172.217.14.68,10.215.173.1,132,64,0,37.904,1684959256,40.49392,-111.865792,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-53,-75,-8,24,5,423,975,-57,-79,-8,
1684959256,10.215.173.1,172.217.14.68,132,64,8,,1684959257,40.493915,-111.865783,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-53,-75,-8,24,5,423,975,-57,-79,-8,
1684959256,172.217.14.68,10.215.173.1,132,64,0,44.197,1684959257,40.493911,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-53,-75,-8,24,5,423,975,-57,-79,-8,
1684959257,10.215.173.1,172.217.14.68,132,64,8,,1684959258,40.493911,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-53,-75,-8,24,5,423,975,-57,-79,-8,
1684959257,172.217.14.68,10.215.173.1,132,64,0,43.325,1684959258,40.493911,-111.865769,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-53,-75,-8,24,5,423,975,-61,-79,-8,
1684959258,10.215.173.1,172.217.14.68,132,64,8,,1684959259,40.493911,-111.865769,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-61,-83,-8,15,5,423,975,-61,-79,-8,
1684959258,172.217.14.68,10.215.173.1,132,64,0,40.291,1684959259,40.49391,-111.865768,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-61,-83,-8,15,5,423,975,-61,-79,-8,
1684959259,10.215.173.1,172.217.14.68,132,64,8,,1684959260,40.49391,-111.865768,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-61,-83,-8,15,5,423,975,-61,-79,-8,
1684959259,172.217.14.68,10.215.173.1,132,64,0,39.121,1684959260,40.493909,-111.865769,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-61,-83,-8,15,5,423,975,-61,-79,-8,
1684959260,10.215.173.1,172.217.14.68,132,64,8,,1684959261,40.493909,-111.865769,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-61,-83,-8,15,5,423,975,-61,-79,-8,
1684959260,172.217.14.68,10.215.173.1,132,64,0,36.973,1684959261,40.493908,-111.86577,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-61,-83,-8,15,5,423,975,-61,-79,-8,
1684959261,10.215.173.1,172.217.14.68,132,64,8,,1684959262,40.493908,-111.86577,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-8,19,5,423,975,-61,-79,-8,
1684959261,172.217.14.68,10.215.173.1,132,64,0,44.233,1684959262,40.493908,-111.86577,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-8,19,5,423,975,-61,-79,-8,
1684959262,10.215.173.1,172.217.14.68,132,64,8,,1684959263,40.493908,-111.86577,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-8,19,5,423,975,-61,-79,-8,
1684959262,172.217.14.68,10.215.173.1,132,64,0,43.667,1684959263,40.493908,-111.86577,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-8,19,5,423,975,-53,-74,-7,
1684959263,10.215.173.1,172.217.14.68,132,64,8,,1684959264,40.493908,-111.86577,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-8,19,5,423,975,-53,-74,-7,
1684959263,172.217.14.68,10.215.173.1,132,64,0,40.805,1684959265,40.493908,-111.86577,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-8,19,5,423,975,-53,-74,-7,
1684959264,10.215.173.1,172.217.14.68,132,64,8,,1684959265,40.493908,-111.86577,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-8,19,5,423,975,-53,-74,-7,
1684959264,172.217.14.68,10.215.173.1,132,64,0,38.638,1684959265,40.493906,-111.865772,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-8,19,5,423,975,-53,-74,-7,
1684959265,10.215.173.1,172.217.14.68,132,64,8,,1684959266,40.493906,-111.865772,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-8,19,5,423,975,-53,-74,-7,
1684959265,172.217.14.68,10.215.173.1,132,64,0,39.453,1684959266,40.493905,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-75,-8,19,5,423,975,-53,-74,-7,
1684959266,10.215.173.1,172.217.14.68,132,64,8,,1684959267,40.493905,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-75,-8,19,5,423,975,-53,-74,-7,
1684959266,172.217.14.68,10.215.173.1,132,64,0,37.753,1684959267,40.493904,-111.865772,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-75,-8,19,5,423,975,-53,-74,-7,
1684959267,10.215.173.1,172.217.14.68,132,64,8,,1684959268,40.493904,-111.865772,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-53,-74,-7,
1684959267,172.217.14.68,10.215.173.1,132,64,0,35.803,1684959268,40.493904,-111.865772,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-51,-75,-7,
1684959268,10.215.173.1,172.217.14.68,132,64,8,,1684959269,40.493904,-111.865772,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-51,-75,-7,
1684959268,172.217.14.68,10.215.173.1,132,64,0,44.83,1684959269,40.493903,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-51,-75,-7,
1684959269,10.215.173.1,172.217.14.68,132,64,8,,1684959270,40.493903,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-51,-75,-7,
1684959269,172.217.14.68,10.215.173.1,132,64,0,42.306,1684959270,40.493902,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-51,-75,-7,
1684959270,10.215.173.1,172.217.14.68,132,64,8,,1684959271,40.493902,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-51,-75,-7,
1684959270,172.217.14.68,10.215.173.1,132,64,0,53.203,1684959271,40.493902,-111.865772,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-51,-75,-7,
1684959271,10.215.173.1,172.217.14.68,132,64,8,,1684959272,40.493902,-111.865772,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-51,-75,-7,
1684959271,172.217.14.68,10.215.173.1,132,64,0,36.328,1684959272,40.493902,-111.86577,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-51,-75,-7,
1684959272,10.215.173.1,172.217.14.68,132,64,8,,1684959273,40.493902,-111.86577,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-51,-75,-7,
1684959272,172.217.14.68,10.215.173.1,132,64,0,45.12,1684959274,40.493902,-111.865768,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-55,-77,-9,
1684959273,10.215.173.1,172.217.14.68,132,64,8,,1684959274,40.493903,-111.865768,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-55,-77,-9,
1684959273,172.217.14.68,10.215.173.1,132,64,0,47.932,1684959274,40.493902,-111.865769,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-55,-77,-9,
1684959274,10.215.173.1,172.217.14.68,132,64,8,,1684959275,40.493902,-111.865769,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-55,-77,-9,
1684959274,172.217.14.68,10.215.173.1,132,64,0,39.562,1684959275,40.493902,-111.865769,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-55,-77,-9,
1684959275,10.215.173.1,172.217.14.68,132,64,8,,1684959276,40.493902,-111.865769,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-55,-77,-9,
1684959275,172.217.14.68,10.215.173.1,132,64,0,45.011,1684959276,40.493902,-111.865769,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-55,-77,-9,
1684959276,10.215.173.1,172.217.14.68,132,64,8,,1684959277,40.493902,-111.865769,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-55,-77,-9,
1684959276,172.217.14.68,10.215.173.1,132,64,0,36.46,1684959278,40.493901,-111.865768,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-55,-77,-9,
1684959277,10.215.173.1,172.217.14.68,132,64,8,,1684959278,40.493901,-111.865768,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-51,-76,-9,
1684959277,172.217.14.68,10.215.173.1,132,64,0,35.628,1684959279,40.493909,-111.865772,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-51,-76,-9,
1684959278,10.215.173.1,172.217.14.68,132,64,8,,1684959279,40.49391,-111.865772,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-51,-76,-9,
1684959278,172.217.14.68,10.215.173.1,132,64,0,44.226,1684959279,40.493912,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-8,20,5,423,975,-51,-76,-9,
1684959279,10.215.173.1,172.217.14.68,132,64,8,,1684959280,40.493912,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-51,-76,-9,
1684959279,172.217.14.68,10.215.173.1,132,64,0,46.231,1684959280,40.493913,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-51,-76,-9,
1684959280,10.215.173.1,172.217.14.68,132,64,8,,1684959281,40.493913,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-51,-76,-9,
1684959280,172.217.14.68,10.215.173.1,132,64,0,42.373,1684959281,40.493913,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-51,-76,-9,
1684959281,10.215.173.1,172.217.14.68,132,64,8,,1684959282,40.493913,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-51,-76,-9,
1684959281,172.217.14.68,10.215.173.1,132,64,0,40.805,1684959283,40.493913,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-51,-76,-9,
1684959282,10.215.173.1,172.217.14.68,132,64,8,,1684959283,40.493913,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-55,-76,-8,
1684959282,172.217.14.68,10.215.173.1,132,64,0,38.337,1684959284,40.493913,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-55,-76,-8,
1684959283,10.215.173.1,172.217.14.68,132,64,8,,1684959284,40.493913,-111.865773,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-55,-76,-8,
1684959283,172.217.14.68,10.215.173.1,132,64,0,34.919,1684959284,40.493913,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-55,-76,-8,
1684959284,10.215.173.1,172.217.14.68,132,64,8,,1684959285,40.493913,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-55,-76,-8,
1684959284,172.217.14.68,10.215.173.1,132,64,0,42.918,1684959285,40.493913,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-55,-76,-8,
1684959285,10.215.173.1,172.217.14.68,132,64,8,,1684959286,40.493913,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-55,-76,-8,
1684959285,172.217.14.68,10.215.173.1,132,64,0,40.71,1684959287,40.493913,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-55,-76,-8,
1684959286,10.215.173.1,172.217.14.68,132,64,8,,1684959287,40.493913,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-55,-76,-8,
1684959286,172.217.14.68,10.215.173.1,132,64,0,39.913,1684959287,40.493913,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-55,-76,-8,
1684959287,10.215.173.1,172.217.14.68,132,64,8,,1684959288,40.493913,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-55,-76,-8,
1684959287,172.217.14.68,10.215.173.1,132,64,0,52.863,1684959288,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-51,-76,-9,
1684959288,10.215.173.1,172.217.14.68,132,64,8,,1684959289,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-51,-76,-9,
1684959288,172.217.14.68,10.215.173.1,132,64,0,36.112,1684959290,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-51,-76,-9,
1684959289,10.215.173.1,172.217.14.68,132,64,8,,1684959290,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-51,-76,-9,
1684959289,172.217.14.68,10.215.173.1,132,64,0,43.78,1684959291,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,21,5,423,975,-51,-76,-9,
1684959290,10.215.173.1,172.217.14.68,132,64,8,,1684959291,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-77,-9,18,5,423,975,-51,-76,-9,
1684959290,172.217.14.68,10.215.173.1,132,64,0,42.382,1684959292,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,19,5,423,975,-51,-76,-9,
1684959291,10.215.173.1,172.217.14.68,132,64,8,,1684959292,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,19,5,423,975,-51,-76,-9,
1684959291,172.217.14.68,10.215.173.1,132,64,0,41.539,1684959293,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,19,5,423,975,-51,-76,-9,
1684959292,10.215.173.1,172.217.14.68,132,64,8,,1684959293,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,19,5,423,975,-51,-76,-9,
1684959292,172.217.14.68,10.215.173.1,132,64,0,40.302,1684959293,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,19,5,423,975,-51,-74,-8,
1684959293,10.215.173.1,172.217.14.68,132,64,8,,1684959294,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,19,5,423,975,-51,-74,-8,
1684959293,172.217.14.68,10.215.173.1,132,64,0,37.487,1684959294,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,19,5,423,975,-51,-74,-8,
1684959294,10.215.173.1,172.217.14.68,132,64,8,,1684959295,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-77,-9,19,5,423,975,-51,-74,-8,
1684959294,172.217.14.68,10.215.173.1,132,64,0,36.994,1684959296,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-53,-76,-8,20,5,423,975,-51,-74,-8,
1684959295,10.215.173.1,172.217.14.68,132,64,8,,1684959296,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-53,-76,-8,20,5,423,975,-51,-74,-8,
1684959295,172.217.14.68,10.215.173.1,132,64,0,43.336,1684959296,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-53,-76,-8,20,5,423,975,-51,-74,-8,
1684959296,10.215.173.1,172.217.14.68,132,64,8,,1684959297,40.493912,-111.865774,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-53,-76,-8,20,5,423,975,-51,-74,-8,
1684959296,172.217.14.68,10.215.173.1,132,64,0,42.066,1684959297,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-53,-76,-8,20,5,423,975,-51,-74,-8,
1684959297,10.215.173.1,172.217.14.68,132,64,8,,1684959298,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-76,-9,20,5,423,975,-51,-74,-8,
1684959297,172.217.14.68,10.215.173.1,132,64,0,47.25,1684959298,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-76,-9,20,5,423,975,-51,-77,-10,
1684959298,10.215.173.1,172.217.14.68,132,64,8,,1684959299,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-76,-9,20,5,423,975,-51,-77,-10,
1684959298,172.217.14.68,10.215.173.1,132,64,0,37.144,1684959299,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-76,-9,20,5,423,975,-51,-77,-10,
1684959299,10.215.173.1,172.217.14.68,132,64,8,,1684959300,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-76,-9,20,5,423,975,-51,-77,-10,
1684959299,172.217.14.68,10.215.173.1,132,64,0,37.207,1684959300,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-51,-77,-10,
1684959300,10.215.173.1,172.217.14.68,132,64,8,,1684959301,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-51,-77,-10,
1684959300,172.217.14.68,10.215.173.1,132,64,0,43.846,1684959302,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-51,-77,-10,
1684959301,10.215.173.1,172.217.14.68,132,64,8,,1684959302,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-51,-77,-10,
1684959301,172.217.14.68,10.215.173.1,132,64,0,42.147,1684959303,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-51,-77,-10,
1684959302,10.215.173.1,172.217.14.68,132,64,8,,1684959303,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-55,-81,-10,
1684959302,172.217.14.68,10.215.173.1,132,64,0,40.818,1684959304,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-55,-81,-10,
1684959303,10.215.173.1,172.217.14.68,132,64,8,,1684959304,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-55,-81,-10,
1684959303,172.217.14.68,10.215.173.1,132,64,0,38.56,1684959305,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-55,-81,-10,
1684959304,10.215.173.1,172.217.14.68,132,64,8,,1684959305,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-55,-81,-10,
1684959304,172.217.14.68,10.215.173.1,132,64,0,36.267,1684959306,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-55,-81,-10,
1684959305,10.215.173.1,172.217.14.68,132,64,8,,1684959306,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-55,-81,-10,
1684959305,172.217.14.68,10.215.173.1,132,64,0,35.58,1684959307,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-55,-81,-10,
1684959306,10.215.173.1,172.217.14.68,132,64,8,,1684959307,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-55,-81,-10,
1684959306,172.217.14.68,10.215.173.1,132,64,0,44.054,1684959308,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-55,-81,-10,
1684959307,10.215.173.1,172.217.14.68,132,64,8,,1684959308,40.493912,-111.865775,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-61,-80,-7,
1684959307,172.217.14.68,10.215.173.1,132,64,0,41.48,1684959309,40.493911,-111.865778,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-61,-80,-7,
1684959308,10.215.173.1,172.217.14.68,132,64,8,,1684959309,40.493911,-111.865778,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-57,-81,-9,16,5,423,975,-61,-80,-7,
1684959308,172.217.14.68,10.215.173.1,132,64,0,41.529,1684959310,40.493908,-111.865778,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-61,-82,-9,15,5,423,975,-61,-80,-7,
1684959309,10.215.173.1,172.217.14.68,132,64,8,,1684959310,40.493906,-111.865778,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-61,-82,-9,15,5,423,975,-61,-80,-7,
1684959309,172.217.14.68,10.215.173.1,132,64,0,40.331,1684959311,40.493905,-111.865778,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-61,-82,-9,15,5,423,975,-61,-80,-7,
1684959310,10.215.173.1,172.217.14.68,132,64,8,,1684959311,40.493905,-111.865778,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-65,-9,28,5,423,975,-61,-80,-7,
