Pkt_no,Time,src,dst,length,ttl,Type,RTT,lat,lon,mPci,mEarfcn,rssi,rsrp,rsrq,rssnr,lteLevel,Cell_mPci,Cell_rssi,Cell_rsrp,Cell_rsrq
1081,1685650452.122472000,142.250.72.164,10.215.173.1,132,64,0,41.425,40.493834,-111.865850,423,66536,-51,-81,-9,25,5,423,-51,-76,-8
1082,1685650453.082414000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,25,5,423,-51,-76,-8
1083,1685650453.120344000,142.250.72.164,10.215.173.1,132,64,0,37.93,40.493834,-111.865850,423,66536,-51,-81,-9,25,5,423,-51,-76,-8
1084,1685650454.083042000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-9,26,5,423,-51,-76,-8
1085,1685650454.121566000,142.250.72.164,10.215.173.1,132,64,0,38.524,40.493834,-111.865850,423,66536,-51,-79,-9,26,5,423,-51,-76,-8
1086,1685650455.084446000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-9,26,5,423,-51,-76,-8
1087,1685650455.121344000,142.250.72.164,10.215.173.1,132,64,0,36.898,40.493834,-111.865850,423,66536,-51,-79,-9,26,5,423,-51,-76,-8
1088,1685650456.086977000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-9,26,5,423,-51,-76,-8
1089,1685650456.131377000,142.250.72.164,10.215.173.1,132,64,0,44.4,40.493834,-111.865850,423,66536,-51,-79,-9,26,5,423,-51,-76,-8
1090,1685650457.087113000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-9,26,5,423,-51,-76,-8
1091,1685650457.131463000,142.250.72.164,10.215.173.1,132,64,0,44.35,40.493834,-111.865850,423,66536,-51,-79,-9,26,5,423,-51,-76,-8
1092,1685650458.089320000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-9,26,5,423,-51,-76,-8
1093,1685650458.131340000,142.250.72.164,10.215.173.1,132,64,0,42.02,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1094,1685650459.090799000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1095,1685650459.131140000,142.250.72.164,10.215.173.1,132,64,0,40.341,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1096,1685650460.092554000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1097,1685650460.131183000,142.250.72.164,10.215.173.1,132,64,0,38.629,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1098,1685650461.094332000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1099,1685650461.130337000,142.250.72.164,10.215.173.1,132,64,0,36.005,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1100,1685650462.096211000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1101,1685650462.126250000,142.250.72.164,10.215.173.1,132,64,0,30.039,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1102,1685650463.097678000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1103,1685650463.140194000,142.250.72.164,10.215.173.1,132,64,0,42.516,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1104,1685650464.098795000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1105,1685650464.139985000,142.250.72.164,10.215.173.1,132,64,0,41.19,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1106,1685650465.100656000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1107,1685650465.141158000,142.250.72.164,10.215.173.1,132,64,0,40.502,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1108,1685650466.102297000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1109,1685650466.141061000,142.250.72.164,10.215.173.1,132,64,0,38.764,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1110,1685650467.104467000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1111,1685650467.157035000,142.250.72.164,10.215.173.1,132,64,0,52.568,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1112,1685650468.105261000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1113,1685650468.146334000,142.250.72.164,10.215.173.1,132,64,0,41.073,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1114,1685650469.106010000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1115,1685650469.168415000,142.250.72.164,10.215.173.1,132,64,0,62.405,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1116,1685650470.107444000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1117,1685650470.151287000,142.250.72.164,10.215.173.1,132,64,0,43.843,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1118,1685650471.108950000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1119,1685650471.151101000,142.250.72.164,10.215.173.1,132,64,0,42.151,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1120,1685650472.110582000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1121,1685650472.151202000,142.250.72.164,10.215.173.1,132,64,0,40.62,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1122,1685650473.112193000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1123,1685650473.151416000,142.250.72.164,10.215.173.1,132,64,0,39.223,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1124,1685650474.113719000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1125,1685650474.150754000,142.250.72.164,10.215.173.1,132,64,0,37.035,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1126,1685650475.115859000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1127,1685650475.161434000,142.250.72.164,10.215.173.1,132,64,0,45.575,40.493834,-111.865850,423,66536,-53,-81,-8,25,5,423,-51,-76,-8
1128,1685650476.117266000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,24,5,423,-51,-76,-8
1129,1685650476.160711000,142.250.72.164,10.215.173.1,132,64,0,43.445,40.493834,-111.865850,423,66536,-53,-81,-8,24,5,423,-51,-76,-8
1130,1685650477.118707000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,24,5,423,-51,-76,-8
1131,1685650477.177428000,142.250.72.164,10.215.173.1,132,64,0,58.721,40.493834,-111.865850,423,66536,-53,-81,-8,24,5,423,-51,-76,-8
1132,1685650478.120068000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,24,5,423,-51,-76,-8
1133,1685650478.161222000,142.250.72.164,10.215.173.1,132,64,0,41.154,40.493834,-111.865850,423,66536,-53,-81,-8,24,5,423,-51,-76,-8
1134,1685650479.121726000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1135,1685650479.161185000,142.250.72.164,10.215.173.1,132,64,0,39.459,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1136,1685650480.123274000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1137,1685650480.161284000,142.250.72.164,10.215.173.1,132,64,0,38.01,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1138,1685650481.125359000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1139,1685650481.161261000,142.250.72.164,10.215.173.1,132,64,0,35.902,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1140,1685650482.128102000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1141,1685650482.179406000,142.250.72.164,10.215.173.1,132,64,0,51.304,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1142,1685650483.130097000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1143,1685650483.171211000,142.250.72.164,10.215.173.1,132,64,0,41.114,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1144,1685650484.131288000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1145,1685650484.170312000,142.250.72.164,10.215.173.1,132,64,0,39.024,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1146,1685650485.132780000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1147,1685650485.171272000,142.250.72.164,10.215.173.1,132,64,0,38.492,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1148,1685650486.134483000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1149,1685650486.171257000,142.250.72.164,10.215.173.1,132,64,0,36.774,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1150,1685650487.135471000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1151,1685650487.170520000,142.250.72.164,10.215.173.1,132,64,0,35.049,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1152,1685650488.137663000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1153,1685650488.181977000,142.250.72.164,10.215.173.1,132,64,0,44.314,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1154,1685650489.139409000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1155,1685650489.181928000,142.250.72.164,10.215.173.1,132,64,0,42.519,40.493834,-111.865850,423,66536,-51,-80,-8,24,5,423,-51,-76,-8
1156,1685650490.140169000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1157,1685650490.185236000,142.250.72.164,10.215.173.1,132,64,0,45.067,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1158,1685650491.141880000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1159,1685650491.181915000,142.250.72.164,10.215.173.1,132,64,0,40.035,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1160,1685650492.143097000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1161,1685650492.182477000,142.250.72.164,10.215.173.1,132,64,0,39.38,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1162,1685650493.145509000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1163,1685650493.181128000,142.250.72.164,10.215.173.1,132,64,0,35.619,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1164,1685650494.146064000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1165,1685650494.190295000,142.250.72.164,10.215.173.1,132,64,0,44.231,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1166,1685650495.148429000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1167,1685650495.191510000,142.250.72.164,10.215.173.1,132,64,0,43.081,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1168,1685650496.149654000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1169,1685650496.190162000,142.250.72.164,10.215.173.1,132,64,0,40.508,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1170,1685650497.151126000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1171,1685650497.192115000,142.250.72.164,10.215.173.1,132,64,0,40.989,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1172,1685650498.152517000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1173,1685650498.191324000,142.250.72.164,10.215.173.1,132,64,0,38.807,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1174,1685650499.153731000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1175,1685650499.191309000,142.250.72.164,10.215.173.1,132,64,0,37.578,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1176,1685650500.155588000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1177,1685650500.207055000,142.250.72.164,10.215.173.1,132,64,0,51.467,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1178,1685650501.157489000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-9,23,5,423,-51,-76,-8
1179,1685650501.201417000,142.250.72.164,10.215.173.1,132,64,0,43.928,40.493834,-111.865850,423,66536,-51,-81,-9,25,5,423,-51,-76,-8
1180,1685650502.159320000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,25,5,423,-51,-76,-8
1181,1685650502.201122000,142.250.72.164,10.215.173.1,132,64,0,41.802,40.493834,-111.865850,423,66536,-51,-81,-9,25,5,423,-51,-76,-8
1182,1685650503.160159000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,25,5,423,-51,-76,-8
1183,1685650503.201046000,142.250.72.164,10.215.173.1,132,64,0,40.887,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
1184,1685650504.161575000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
1185,1685650504.201186000,142.250.72.164,10.215.173.1,132,64,0,39.611,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
1186,1685650505.162006000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
1187,1685650505.201091000,142.250.72.164,10.215.173.1,132,64,0,39.085,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
1188,1685650506.163984000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
1189,1685650506.200135000,142.250.72.164,10.215.173.1,132,64,0,36.151,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1190,1685650507.165557000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1191,1685650507.204069000,142.250.72.164,10.215.173.1,132,64,0,38.512,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1192,1685650508.166765000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1193,1685650508.218135000,142.250.72.164,10.215.173.1,132,64,0,51.37,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1194,1685650509.167757000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1195,1685650509.211901000,142.250.72.164,10.215.173.1,132,64,0,44.144,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1196,1685650510.169201000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1197,1685650510.211034000,142.250.72.164,10.215.173.1,132,64,0,41.833,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1198,1685650511.170875000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1199,1685650511.209781000,142.250.72.164,10.215.173.1,132,64,0,38.906,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1200,1685650512.172192000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1201,1685650512.210941000,142.250.72.164,10.215.173.1,132,64,0,38.749,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1202,1685650513.174696000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1203,1685650513.209952000,142.250.72.164,10.215.173.1,132,64,0,35.256,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1204,1685650514.176539000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1205,1685650514.221121000,142.250.72.164,10.215.173.1,132,64,0,44.582,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1206,1685650515.178331000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1207,1685650515.222072000,142.250.72.164,10.215.173.1,132,64,0,43.741,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1208,1685650516.179776000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1209,1685650516.221117000,142.250.72.164,10.215.173.1,132,64,0,41.341,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1210,1685650517.181568000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1211,1685650517.220980000,142.250.72.164,10.215.173.1,132,64,0,39.412,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1212,1685650518.183232000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1213,1685650518.221871000,142.250.72.164,10.215.173.1,132,64,0,38.639,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1214,1685650519.185094000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1215,1685650519.221917000,142.250.72.164,10.215.173.1,132,64,0,36.823,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1216,1685650520.186792000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1217,1685650520.231194000,142.250.72.164,10.215.173.1,132,64,0,44.402,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1218,1685650521.188908000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1219,1685650521.231298000,142.250.72.164,10.215.173.1,132,64,0,42.39,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1220,1685650522.191072000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1221,1685650522.231128000,142.250.72.164,10.215.173.1,132,64,0,40.056,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1222,1685650523.191470000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1223,1685650523.231188000,142.250.72.164,10.215.173.1,132,64,0,39.718,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1224,1685650524.194325000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1225,1685650524.231082000,142.250.72.164,10.215.173.1,132,64,0,36.757,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1226,1685650525.195449000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1227,1685650525.230203000,142.250.72.164,10.215.173.1,132,64,0,34.754,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1228,1685650526.195863000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1229,1685650526.244165000,142.250.72.164,10.215.173.1,132,64,0,48.302,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1230,1685650527.197804000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1231,1685650527.245064000,142.250.72.164,10.215.173.1,132,64,0,47.26,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1232,1685650528.199655000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1233,1685650528.241324000,142.250.72.164,10.215.173.1,132,64,0,41.669,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1234,1685650529.201561000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1235,1685650529.241919000,142.250.72.164,10.215.173.1,132,64,0,40.358,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1236,1685650530.202544000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1237,1685650530.240226000,142.250.72.164,10.215.173.1,132,64,0,37.682,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1238,1685650531.204476000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1239,1685650531.241206000,142.250.72.164,10.215.173.1,132,64,0,36.73,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1240,1685650532.205536000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1241,1685650532.241104000,142.250.72.164,10.215.173.1,132,64,0,35.568,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1242,1685650533.207116000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1243,1685650533.250990000,142.250.72.164,10.215.173.1,132,64,0,43.874,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1244,1685650534.208404000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1245,1685650534.251305000,142.250.72.164,10.215.173.1,132,64,0,42.901,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
1246,1685650535.210329000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-8,25,5,423,-51,-76,-8
