Pkt_no,Time,src,dst,length,ttl,Type,RTT,lat,lon,mPci,mEarfcn,rssi,rsrp,rsrq,rssnr,lteLevel,Cell_mPci,Cell_rssi,Cell_rsrp,Cell_rsrq
1095,1685661684,142.250.176.4,10.215.173.1,132,64,0,45.421,40.489948,-111.93873,427,66536,-61,-103,-18,-3,2,341,-79,-108,-20
1096,1685661685,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-57,-94,-18,2,2,341,-79,-108,-20
1097,1685661685,142.250.176.4,10.215.173.1,132,64,0,43.922,40.489948,-111.93873,427,66536,-57,-94,-18,2,2,341,-79,-108,-20
1098,1685661686,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-57,-94,-18,2,2,341,-79,-108,-20
1099,1685661686,142.250.176.4,10.215.173.1,132,64,0,46.86,40.489948,-111.93873,403,66536,-63,-106,-17,-5,2,403,-63,-104,-18
1100,1685661687,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,10,66536,-65,-103,-17,-1,2,355,-75,-107,-20
1101,1685661687,142.250.176.4,10.215.173.1,132,64,0,43.212,40.489948,-111.93873,10,66536,-65,-103,-17,-1,2,355,-75,-107,-20
1102,1685661688,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,10,66536,-65,-103,-17,-1,2,355,-75,-107,-20
1103,1685661688,142.250.176.4,10.215.173.1,132,64,0,39.591,40.489948,-111.93873,430,66536,-67,-107,-17,-2,2,430,-65,-106,-18
1104,1685661689,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,430,66536,-67,-107,-17,-2,2,430,-65,-106,-18
1105,1685661689,142.250.176.4,10.215.173.1,132,64,0,39.01,40.489948,-111.93873,430,66536,-67,-107,-17,-2,2,430,-65,-106,-18
1106,1685661690,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,430,66536,-67,-107,-17,-2,2,430,-65,-106,-18
1107,1685661690,142.250.176.4,10.215.173.1,132,64,0,38.109,40.489948,-111.93873,430,66536,-67,-107,-17,-2,2,430,-65,-108,-20
1108,1685661691,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,66536,-67,-107,-17,-2,2,430,-65,-108,-20
1109,1685661691,142.250.176.4,10.215.173.1,132,64,0,44.399,40.489948,-111.93873,1,66536,-67,-107,-17,-2,2,430,-65,-108,-20
1110,1685661692,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,66536,-67,-107,-17,-2,2,430,-65,-108,-20
1111,1685661692,142.250.176.4,10.215.173.1,132,64,0,48.127,40.489948,-111.93873,46,66536,-63,-106,-17,-11,1,46,-61,-105,-20
1112,1685661693,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,46,66536,-63,-105,-18,-10,1,46,-61,-105,-20
1113,1685661693,142.250.176.4,10.215.173.1,132,64,0,40.937,40.489948,-111.93873,46,66536,-63,-105,-18,-10,1,46,-61,-105,-20
1114,1685661694,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,46,66536,-63,-105,-18,-10,1,46,-61,-105,-20
1115,1685661694,142.250.176.4,10.215.173.1,132,64,0,39.366,40.489948,-111.93873,46,66536,-63,-105,-18,-10,1,46,-61,-105,-20
1116,1685661695,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,46,66536,-63,-105,-18,-10,1,46,-61,-105,-20
1117,1685661695,142.250.176.4,10.215.173.1,132,64,0,46.958,40.489948,-111.93873,46,66536,-63,-105,-18,-10,1,46,-61,-105,-20
1118,1685661696,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,46,66536,-63,-105,-18,-10,1,46,-61,-105,-20
1119,1685661696,142.250.176.4,10.215.173.1,132,64,0,44.533,40.489948,-111.93873,427,66536,-63,-105,-18,-10,1,427,-63,-103,-18
1120,1685661697,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-65,-108,-19,-11,1,427,-63,-103,-18
1121,1685661697,142.250.176.4,10.215.173.1,132,64,0,45.249,40.489948,-111.93873,403,66536,-65,-108,-19,-11,1,355,-75,-105,-20
1122,1685661698,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,403,66536,-65,-108,-19,-11,1,355,-75,-105,-20
1123,1685661698,142.250.176.4,10.215.173.1,132,64,0,51.435,40.489948,-111.93873,427,67086,-65,-100,-18,-8,1,46,-75,-104,-19
1124,1685661699,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-65,-100,-18,-8,1,46,-75,-104,-19
1125,1685661699,142.250.176.4,10.215.173.1,132,64,0,40.691,40.489948,-111.93873,427,67086,-65,-100,-18,-8,1,46,-75,-104,-19
1126,1685661700,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-65,-100,-18,-8,1,46,-75,-104,-19
1127,1685661700,142.250.176.4,10.215.173.1,132,64,0,39.976,40.489948,-111.93873,427,67086,-65,-100,-18,-8,1,46,-75,-104,-19
1128,1685661701,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-67,-102,-19,-2,1,46,-75,-104,-19
1129,1685661701,142.250.176.4,10.215.173.1,132,64,0,38.494,40.489948,-111.93873,403,67086,-67,-102,-18,-5,1,403,-67,-101,-15
1130,1685661702,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,67086,-67,-102,-18,-5,1,403,-65,-103,-20
1131,1685661702,142.250.176.4,10.215.173.1,132,64,0,36.339,40.489948,-111.93873,1,67086,-67,-102,-18,-5,1,403,-65,-103,-20
1132,1685661703,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,67086,-63,-95,-16,4,1,403,-65,-103,-20
1133,1685661703,142.250.176.4,10.215.173.1,132,64,0,49.645,40.489948,-111.93873,1,67086,-63,-95,-16,4,1,403,-65,-103,-20
1134,1685661704,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,67086,-67,-99,-16,-1,1,403,-65,-103,-20
1135,1685661704,142.250.176.4,10.215.173.1,132,64,0,43.094,40.489948,-111.93873,1,67086,-67,-99,-16,-1,1,403,-65,-103,-20
1136,1685661705,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,67086,-67,-99,-16,-1,1,403,-65,-103,-20
1137,1685661705,142.250.176.4,10.215.173.1,132,64,0,43.332,40.489948,-111.93873,1,67086,-67,-99,-16,-1,1,403,-65,-103,-20
1138,1685661706,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,67086,-67,-102,-16,-3,2,403,-65,-103,-20
1139,1685661706,142.250.176.4,10.215.173.1,132,64,0,52.179,40.489948,-111.93873,1,67086,-67,-102,-16,-3,2,403,-65,-103,-20
1140,1685661707,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,67086,-65,-105,-16,-10,1,403,-65,-103,-20
1141,1685661707,142.250.176.4,10.215.173.1,132,64,0,38.232,40.489948,-111.93873,1,67086,-65,-105,-16,-10,1,403,-65,-103,-20
1142,1685661708,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,67086,-65,-105,-16,-10,1,403,-65,-103,-20
1143,1685661708,142.250.176.4,10.215.173.1,132,64,0,45.1,40.489948,-111.93873,46,975,-65,-102,-17,-7,1,46,-65,-101,-20
1144,1685661709,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,46,975,-65,-102,-17,-7,1,46,-65,-101,-20
1145,1685661709,142.250.176.4,10.215.173.1,132,64,0,45.399,40.489948,-111.93873,46,975,-65,-102,-17,-7,1,46,-65,-101,-20
1146,1685661710,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,46,975,-67,-104,-19,-7,1,46,-65,-101,-20
1147,1685661710,142.250.176.4,10.215.173.1,132,64,0,43.675,40.489948,-111.93873,46,975,-67,-104,-19,-7,1,46,-65,-101,-20
1148,1685661711,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,46,975,-67,-104,-19,-7,1,46,-65,-101,-20
1149,1685661711,142.250.176.4,10.215.173.1,132,64,0,42.509,40.489948,-111.93873,46,975,-67,-104,-19,-7,1,46,-65,-101,-20
1150,1685661712,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,46,975,-67,-104,-19,-7,1,46,-65,-101,-20
1151,1685661712,142.250.176.4,10.215.173.1,132,64,0,47.61,40.489948,-111.93873,46,975,-67,-104,-19,-7,1,46,-65,-101,-20
1152,1685661713,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,46,975,-67,-104,-19,-7,1,46,-65,-101,-20
1153,1685661713,142.250.176.4,10.215.173.1,132,64,0,39.278,40.489948,-111.93873,1,975,-61,-94,-19,4,1,46,-67,-97,-18
1154,1685661714,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-61,-94,-19,4,1,46,-67,-97,-18
1155,1685661714,142.250.176.4,10.215.173.1,132,64,0,43.986,40.489948,-111.93873,1,975,-61,-93,-18,4,1,46,-67,-97,-18
1156,1685661715,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-61,-93,-18,4,1,46,-67,-97,-18
1157,1685661715,142.250.176.4,10.215.173.1,132,64,0,45.75,40.489948,-111.93873,427,975,-57,-89,-18,-2,1,427,-57,-88,-16
1158,1685661716,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-57,-89,-18,-2,1,427,-57,-88,-16
1159,1685661716,142.250.176.4,10.215.173.1,132,64,0,43.857,40.489948,-111.93873,427,975,-57,-89,-18,-2,1,427,-57,-88,-16
1160,1685661717,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-59,-90,-17,-2,1,427,-57,-88,-16
1161,1685661717,142.250.176.4,10.215.173.1,132,64,0,41.668,40.489948,-111.93873,427,975,-59,-90,-17,-2,1,427,-57,-88,-16
1162,1685661718,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-59,-90,-17,-2,1,427,-57,-88,-16
1163,1685661718,142.250.176.4,10.215.173.1,132,64,0,40.636,40.489948,-111.93873,427,975,-59,-90,-17,-2,1,427,-57,-88,-16
1164,1685661719,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-61,-93,-17,-1,1,427,-57,-88,-16
1165,1685661719,142.250.176.4,10.215.173.1,132,64,0,38.582,40.489948,-111.93873,427,975,-61,-93,-17,-1,1,427,-57,-88,-16
1166,1685661720,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-61,-93,-17,-1,1,427,-57,-88,-16
1167,1685661720,142.250.176.4,10.215.173.1,132,64,0,38.752,40.489948,-111.93873,427,975,-73,-97,-17,-7,1,433,-73,-103,-18
1168,1685661721,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,5230,-73,-97,-17,-7,1,433,-73,-103,-18
1169,1685661721,142.250.176.4,10.215.173.1,132,64,0,56.2,40.489948,-111.93873,1,5230,-73,-97,-17,-7,1,433,-73,-103,-18
1170,1685661722,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-61,-94,-17,1,2,1,-63,-93,-16
1171,1685661722,142.250.176.4,10.215.173.1,132,64,0,53.212,40.489948,-111.93873,1,975,-61,-94,-17,1,2,1,-63,-93,-16
1172,1685661723,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-61,-94,-17,1,2,1,-63,-93,-16
1173,1685661723,142.250.176.4,10.215.173.1,132,64,0,53.124,40.489948,-111.93873,1,975,-61,-94,-17,1,2,1,-63,-93,-16
1174,1685661724,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-61,-94,-17,1,2,1,-63,-93,-16
1175,1685661724,142.250.176.4,10.215.173.1,132,64,0,50.046,40.489948,-111.93873,1,975,-67,-100,-17,-2,2,1,-63,-93,-16
1176,1685661725,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-69,-99,-17,0,2,1,-63,-93,-16
1177,1685661725,142.250.176.4,10.215.173.1,132,64,0,49.553,40.489948,-111.93873,1,975,-69,-99,-17,0,2,1,-63,-93,-16
1178,1685661726,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-69,-99,-17,0,2,1,-63,-93,-16
1179,1685661726,142.250.176.4,10.215.173.1,132,64,0,148.233,40.489948,-111.93873,1,975,-69,-99,-17,0,2,1,-63,-93,-16
1180,1685661727,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-65,-97,-17,0,2,1,-65,-106,-20
1181,1685661727,142.250.176.4,10.215.173.1,132,64,0,43.243,40.489948,-111.93873,427,975,-65,-97,-17,0,2,1,-65,-106,-20
1182,1685661728,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-65,-97,-17,0,2,1,-65,-106,-20
1183,1685661728,142.250.176.4,10.215.173.1,132,64,0,72.579,40.489948,-111.93873,427,975,-67,-95,-17,0,2,1,-65,-106,-20
1184,1685661729,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-67,-95,-17,0,2,1,-65,-106,-20
1185,1685661729,142.250.176.4,10.215.173.1,132,64,0,49.591,40.489948,-111.93873,427,975,-67,-95,-17,0,2,1,-65,-106,-20
1186,1685661730,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1187,1685661731,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1188,1685661732,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1189,1685661732,142.250.176.4,10.215.173.1,132,64,0,1524.311,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1190,1685661732,142.250.176.4,10.215.173.1,132,64,0,511.042,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1191,1685661733,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1192,1685661733,142.250.176.4,10.215.173.1,132,64,0,67.046,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1193,1685661734,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1194,1685661734,142.250.176.4,10.215.173.1,132,64,0,44.72,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1195,1685661735,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1196,1685661735,142.250.176.4,10.215.173.1,132,64,0,54.74,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1197,1685661736,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1198,1685661736,142.250.176.4,10.215.173.1,132,64,0,59.602,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1199,1685661737,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1200,1685661737,142.250.176.4,10.215.173.1,132,64,0,56.304,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1201,1685661738,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-65,-97,-16,-4,2,1,-65,-106,-20
1202,1685661738,142.250.176.4,10.215.173.1,132,64,0,57.787,40.489948,-111.93873,427,975,-65,-97,-17,-2,2,1,-65,-106,-20
1203,1685661739,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-65,-97,-17,-2,2,1,-65,-106,-20
1204,1685661739,142.250.176.4,10.215.173.1,132,64,0,144.048,40.489948,-111.93873,427,975,-65,-97,-17,-2,2,1,-65,-106,-20
1205,1685661740,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-65,-97,-17,-2,2,1,-65,-106,-20
1206,1685661740,142.250.176.4,10.215.173.1,132,64,0,43.988,40.489948,-111.93873,344,66536,-65,-97,-17,-2,2,427,-75,-99,-14
1207,1685661741,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,344,66536,-65,-97,-17,-2,2,427,-75,-99,-14
1208,1685661742,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,344,66536,-65,-97,-17,-2,2,427,-75,-99,-14
1209,1685661743,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,344,66536,-61,-100,-17,-4,2,427,-75,-99,-14
1210,1685661744,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,344,66536,-61,-100,-17,-4,2,427,-75,-99,-14
1211,1685661744,142.250.176.4,10.215.173.1,132,64,0,1385.576,40.489948,-111.93873,344,66536,-61,-104,-18,-5,1,427,-61,-100,-17
1212,1685661744,142.250.176.4,10.215.173.1,132,64,0,362.311,40.489948,-111.93873,427,66536,-61,-103,-18,-8,1,427,-61,-100,-17
1213,1685661745,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-61,-103,-18,-8,1,427,-61,-100,-17
1214,1685661745,142.250.176.4,10.215.173.1,132,64,0,55.585,40.489948,-111.93873,427,66536,-61,-103,-18,-8,1,427,-61,-100,-17
1215,1685661746,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-61,-103,-18,-8,1,427,-61,-100,-17
1216,1685661746,142.250.176.4,10.215.173.1,132,64,0,56.049,40.489948,-111.93873,427,66536,-61,-103,-18,-8,1,427,-61,-100,-17
1217,1685661747,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-61,-103,-18,-8,1,427,-61,-100,-17
1218,1685661747,142.250.176.4,10.215.173.1,132,64,0,53.7,40.489948,-111.93873,412,66536,-61,-103,-18,-8,1,427,-71,-100,-19
1219,1685661748,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,412,66536,-57,-107,-19,-7,1,427,-71,-100,-19
1220,1685661748,142.250.176.4,10.215.173.1,132,64,0,43.312,40.489948,-111.93873,427,66536,-59,-96,-18,-2,1,427,-57,-95,-17
1221,1685661749,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-59,-96,-18,-2,1,427,-57,-95,-17
1222,1685661749,142.250.176.4,10.215.173.1,132,64,0,43.351,40.489948,-111.93873,427,66536,-59,-99,-19,-4,1,427,-57,-95,-17
1223,1685661750,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-59,-99,-18,-4,1,427,-57,-95,-17
1224,1685661750,142.250.176.4,10.215.173.1,132,64,0,49.164,40.489948,-111.93873,427,66536,-59,-99,-18,-4,1,427,-57,-95,-17
1225,1685661751,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-59,-99,-18,-4,1,427,-57,-95,-17
1226,1685661751,142.250.176.4,10.215.173.1,132,64,0,40.208,40.489948,-111.93873,427,66536,-59,-97,-18,0,1,427,-57,-95,-17
1227,1685661752,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-59,-97,-18,0,1,427,-57,-95,-17
1228,1685661752,142.250.176.4,10.215.173.1,132,64,0,44.465,40.489948,-111.93873,427,66536,-59,-97,-18,0,1,427,-57,-95,-17
1229,1685661753,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-59,-97,-18,0,1,427,-57,-95,-17
1230,1685661753,142.250.176.4,10.215.173.1,132,64,0,84.421,40.489948,-111.93873,427,66536,-59,-97,-18,0,1,427,-57,-95,-17
1231,1685661754,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-59,-97,-18,0,1,427,-57,-95,-17
1232,1685661754,142.250.176.4,10.215.173.1,132,64,0,44.465,40.489948,-111.93873,427,66536,-59,-97,-18,0,1,427,-57,-95,-17
1233,1685661755,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-59,-97,-18,0,1,427,-57,-95,-17
1234,1685661755,142.250.176.4,10.215.173.1,132,64,0,42.166,40.489948,-111.93873,427,66536,-59,-97,-18,0,1,427,-57,-95,-17
1235,1685661756,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-59,-97,-18,0,1,427,-57,-95,-17
1236,1685661756,142.250.176.4,10.215.173.1,132,64,0,36.672,40.489948,-111.93873,427,66536,-59,-97,-18,0,1,427,-57,-95,-17
1237,1685661757,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-59,-97,-18,0,1,427,-57,-95,-17
1238,1685661757,142.250.176.4,10.215.173.1,132,64,0,53.841,40.489948,-111.93873,427,66536,-59,-93,-17,4,2,427,-57,-95,-17
1239,1685661758,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-59,-93,-17,4,2,427,-57,-95,-17
1240,1685661758,142.250.176.4,10.215.173.1,132,64,0,44.048,40.489948,-111.93873,427,66536,-59,-93,-17,4,2,427,-57,-95,-17
1241,1685661759,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-59,-93,-17,4,2,427,-57,-95,-17
1242,1685661759,142.250.176.4,10.215.173.1,132,64,0,50.282,40.489948,-111.93873,427,66536,-59,-93,-17,4,2,427,-57,-95,-17
1243,1685661760,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-59,-93,-17,4,2,427,-57,-95,-17
1244,1685661760,142.250.176.4,10.215.173.1,132,64,0,57.517,40.489948,-111.93873,427,66536,-59,-93,-17,4,2,427,-57,-95,-17
1245,1685661761,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-59,-93,-17,4,2,427,-57,-95,-17
1246,1685661761,142.250.176.4,10.215.173.1,132,64,0,47.98,40.489948,-111.93873,427,66536,-59,-93,-17,4,2,427,-57,-95,-17
1247,1685661762,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-57,-95,-16,-3,2,427,-57,-95,-17
1248,1685661762,142.250.176.4,10.215.173.1,132,64,0,44.103,40.489948,-111.93873,427,66536,-57,-95,-16,-3,2,427,-57,-95,-17
1249,1685661763,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-57,-95,-16,-3,2,427,-57,-95,-17
1250,1685661763,142.250.176.4,10.215.173.1,132,64,0,36.426,40.489948,-111.93873,427,66536,-61,-103,-17,-2,2,427,-57,-95,-17
1251,1685661764,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-61,-103,-17,-2,2,427,-57,-95,-17
1252,1685661764,142.250.176.4,10.215.173.1,132,64,0,64.925,40.489948,-111.93873,427,66536,-61,-103,-17,-2,2,427,-57,-95,-17
1253,1685661765,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-61,-103,-17,-2,2,427,-57,-95,-17
1254,1685661765,142.250.176.4,10.215.173.1,132,64,0,54.488,40.489948,-111.93873,427,66536,-61,-103,-17,-2,2,427,-57,-95,-17
1255,1685661766,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-61,-103,-17,-2,2,427,-57,-95,-17
1256,1685661766,142.250.176.4,10.215.173.1,132,64,0,59.433,40.489948,-111.93873,427,66536,-61,-103,-17,-2,2,427,-57,-95,-17
1257,1685661767,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-55,-95,-17,9,2,427,-57,-95,-17
1258,1685661767,142.250.176.4,10.215.173.1,132,64,0,47.545,40.489948,-111.93873,427,66536,-55,-95,-17,9,2,427,-57,-95,-17
1259,1685661768,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-61,-96,-17,5,2,427,-57,-95,-17
1260,1685661768,142.250.176.4,10.215.173.1,132,64,0,50.17,40.489948,-111.93873,427,66536,-61,-96,-17,5,2,427,-57,-95,-17
1261,1685661769,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-61,-96,-17,5,2,427,-57,-95,-17
1262,1685661769,142.250.176.4,10.215.173.1,132,64,0,45.017,40.489948,-111.93873,427,66536,-65,-105,-17,-2,2,427,-57,-95,-17
1263,1685661770,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-65,-105,-17,-2,2,427,-57,-95,-17
1264,1685661770,142.250.176.4,10.215.173.1,132,64,0,51.096,40.489948,-111.93873,427,66536,-65,-105,-17,-2,2,427,-57,-95,-17
1265,1685661771,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-65,-105,-17,-2,2,427,-57,-95,-17
1266,1685661771,142.250.176.4,10.215.173.1,132,64,0,40.981,40.489948,-111.93873,427,66536,-65,-105,-17,-2,2,427,-57,-95,-17
1267,1685661772,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-65,-105,-17,-2,2,427,-57,-95,-17
1268,1685661772,142.250.176.4,10.215.173.1,132,64,0,52.59,40.489948,-111.93873,427,66536,-65,-105,-17,-2,2,427,-57,-95,-17
1269,1685661773,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-65,-105,-17,-2,2,427,-57,-95,-17
1270,1685661773,142.250.176.4,10.215.173.1,132,64,0,38.203,40.489948,-111.93873,427,66536,-65,-105,-17,-2,2,427,-57,-95,-17
1271,1685661774,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-65,-105,-17,-2,2,427,-57,-95,-17
1272,1685661774,142.250.176.4,10.215.173.1,132,64,0,36.872,40.489948,-111.93873,427,66536,-65,-105,-17,-2,2,427,-57,-95,-17
1273,1685661775,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-65,-105,-17,-2,2,427,-57,-95,-17
1274,1685661775,142.250.176.4,10.215.173.1,132,64,0,44.995,40.489948,-111.93873,427,66536,-61,-103,-17,-1,1,427,-57,-95,-17
1275,1685661776,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-63,-103,-18,-20,1,427,-57,-95,-17
1276,1685661776,142.250.176.4,10.215.173.1,132,64,0,46.061,40.489948,-111.93873,427,66536,-63,-103,-18,-20,1,427,-57,-95,-17
1277,1685661777,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-63,-103,-18,-20,1,427,-57,-95,-17
1278,1685661777,142.250.176.4,10.215.173.1,132,64,0,52.288,40.489948,-111.93873,427,66536,-63,-103,-18,-20,1,427,-57,-95,-17
1279,1685661778,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-57,-93,-18,4,1,427,-57,-95,-17
1280,1685661778,142.250.176.4,10.215.173.1,132,64,0,43.666,40.489948,-111.93873,427,66536,-65,-100,-17,-1,1,427,-57,-95,-17
1281,1685661779,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-65,-100,-17,-1,1,427,-57,-95,-17
1282,1685661779,142.250.176.4,10.215.173.1,132,64,0,55.441,40.489948,-111.93873,427,66536,-65,-100,-17,-1,1,427,-57,-95,-17
1283,1685661780,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-65,-100,-17,-1,1,427,-57,-95,-17
1284,1685661780,142.250.176.4,10.215.173.1,132,64,0,44.398,40.489948,-111.93873,427,66536,-65,-100,-17,-1,1,427,-57,-95,-17
